Transaction Date,Disclosure Date,Owner,Ticker,Trade Value Range,Politician,Politician Type,Transaction Type (Lvl 1),Transaction Type (Lvl 2)
2020-04-28,2020-06-15,joint,CCI,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-05-29,2020-06-15,joint,DELL,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-28,2020-06-15,joint,DLR,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-07,2020-06-15,joint,DG,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-27,2020-06-15,joint,DLTR,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-28,2020-06-15,joint,DLTR,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-28,2020-06-15,joint,DPZ,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-08,2020-06-15,joint,DOV,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-09,2020-06-15,joint,DOV,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-08,2020-06-15,joint,DRE,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-09,2020-06-15,joint,DRE,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-05-19,2020-06-15,joint,ECL,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-05-19,2020-06-15,joint,EHC,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-27,2020-06-15,joint,ENR,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-28,2020-06-15,joint,ENTG,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-28,2020-06-15,joint,EFX,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-28,2020-06-15,joint,EQIX,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-27,2020-06-15,joint,WTRG,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-05-08,2020-06-15,joint,FEYE,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-05-27,2020-06-15,joint,FEYE,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Full)
2020-04-07,2020-06-15,joint,FLT,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-07,2020-06-15,joint,FND,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Full)
2020-04-27,2020-06-15,joint,FMC,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-07,2020-06-15,joint,GLIBA,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-28,2020-06-15,joint,GLIBA,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Full)
2020-04-06,2020-06-15,joint,GDDY,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-05-27,2020-06-15,joint,GPK,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-28,2020-06-15,joint,GO,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-07,2020-06-15,joint,HCA,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-03,2020-06-15,joint,HCA,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-03,2020-06-15,joint,HDS,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-06,2020-06-15,joint,HXL,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Full)
2020-05-19,2020-06-15,joint,IQV,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-05-29,2020-06-15,joint,KEYS,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-06,2020-06-15,joint,KR,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-28,2020-06-15,joint,LH,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-17,2020-06-15,joint,LW,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-15,2020-06-15,joint,LW,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-28,2020-06-15,joint,LBDAV,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-23,2020-06-15,joint,LSXMK,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Full)
2020-04-06,2020-06-15,joint,LSXMK,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-03,2020-06-15,joint,LKQ,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-03,2020-06-15,joint,MAS,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-03,2020-06-15,joint,NXST,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Full)
2020-04-08,2020-06-15,joint,NLOK,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-09,2020-06-15,joint,NLOK,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-05-27,2020-06-15,joint,OKE,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-05-19,2020-06-15,joint,OKE,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-05-27,2020-06-15,joint,PFGC,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-07,2020-06-15,joint,PFGC,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-27,2020-06-15,joint,PFGC,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-01,2020-06-15,joint,PFGC,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-03,2020-06-15,joint,PLNT,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Full)
2020-04-27,2020-06-15,joint,PLNT,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Full)
2020-05-19,2020-06-15,joint,PLNT,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-05-19,2020-06-15,joint,PII,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-05-27,2020-06-15,joint,PHM,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-05-19,2020-06-15,joint,PHM,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-15,2020-06-15,joint,REYN,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-27,2020-06-15,joint,RHI,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-05-19,2020-06-15,joint,ROP,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-28,2020-06-15,joint,SAIC,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-06,2020-06-15,joint,SAIC,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-07,2020-06-15,joint,SMG,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-03,2020-06-15,joint,SCI,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-05-07,2020-06-15,joint,SERV,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Full)
2020-05-08,2020-06-15,joint,SHW,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-28,2020-06-15,joint,SIRI,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-23,2020-06-15,joint,SIRI,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-05-19,2020-06-15,joint,SSNC,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-05-19,2020-06-15,joint,SSNC,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-05-08,2020-06-15,joint,SBUX,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-27,2020-06-15,joint,SYY,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-28,2020-06-15,joint,SYY,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-28,2020-06-15,joint,TFX,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-05-19,2020-06-15,joint,TFX,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-05-19,2020-06-15,joint,TJX,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-28,2020-06-15,joint,TRU,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-05-29,2020-06-15,joint,TWTR,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-06,2020-06-15,joint,TWTR,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-05-08,2020-06-15,joint,ULTA,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-07,2020-06-15,joint,USFD,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Full)
2020-05-19,2020-06-15,joint,VLO,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-05-27,2020-06-15,joint,VLO,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-06,2020-06-15,joint,WM,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-08,2020-06-15,joint,WDC,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-09,2020-06-15,joint,WDC,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-28,2020-06-15,joint,WDC,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-04-06,2020-06-15,joint,WRK,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-05-08,2020-06-15,joint,WDAY,"$1,001 - $15,000",Hon. Susie Lee,Representative,Purchase,Purchase
2020-05-19,2020-06-15,joint,ZBRA,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-04-03,2020-06-15,joint,ZBH,"$1,001 - $15,000",Hon. Susie Lee,Representative,Sale,Sale (Partial)
2020-05-13,2020-06-15,,MMM,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-13,2020-06-15,,ADS,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-13,2020-06-15,,AAL,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-13,2020-06-15,,AIG,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-13,2020-06-15,,T,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Partial)
2020-05-13,2020-06-15,,BLL,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Full)
2020-05-13,2020-06-15,,CAT,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Partial)
2020-05-13,2020-06-15,,CNP,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-13,2020-06-15,,CMA,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-13,2020-06-15,,DE,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Partial)
2020-05-13,2020-06-15,,DTE,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-13,2020-06-15,,DXC,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-13,2020-06-15,,EMR,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-20,2020-06-15,,EXPD,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Partial)
2020-05-13,2020-06-15,,FB,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-13,2020-06-15,,FLS,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-13,2020-06-15,,BEN,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-13,2020-06-15,,HIG,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Partial)
2020-05-13,2020-06-15,,IVZ,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Full)
2020-05-13,2020-06-15,,L,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-13,2020-06-15,,LYB,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-13,2020-06-15,,TAP,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Partial)
2020-05-13,2020-06-15,,NEM,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Partial)
2020-05-13,2020-06-15,,NI,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Partial)
2020-05-13,2020-06-15,,PYPL,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Partial)
2020-05-13,2020-06-15,,PM,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Full)
2020-05-19,2020-06-15,,PGR,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-20,2020-06-15,,PGR,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-21,2020-06-15,,PGR,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-18,2020-06-15,,PGR,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-13,2020-06-15,,PSA,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Partial)
2020-05-13,2020-06-15,,REGN,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Partial)
2020-05-26,2020-06-15,,SNE,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-13,2020-06-15,,TFC,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-13,2020-06-15,,USB,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Partial)
2020-05-18,2020-06-15,,UL,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-20,2020-06-15,,UNH,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Partial)
2020-05-21,2020-06-15,,UNH,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Partial)
2020-05-15,2020-06-15,,UNH,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Partial)
2020-05-18,2020-06-15,,UNH,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Partial)
2020-05-19,2020-06-15,,UNH,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Partial)
2020-05-13,2020-06-15,,VIAC,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-05-13,2020-06-15,,VMC,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Full)
2020-05-13,2020-06-15,,WFC,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Sale,Sale (Partial)
2020-05-27,2020-06-15,,WFC,"$15,001 - $50,000",Hon. Dean Phillips,Representative,Sale,Sale (Full)
2020-05-06,2020-06-15,,WTFC,"$1,001 - $15,000",Hon. Dean Phillips,Representative,Purchase,Purchase
2020-07-31,2020-08-08,self,ECL,"$1,001 -",Hon. Alan S. Lowenthal,Representative,Sale,Sale (Full)
2020-07-28,2020-08-08,self,OLED,"$1,001 -",Hon. Alan S. Lowenthal,Representative,Purchase,Purchase
2020-07-31,2020-08-08,self,ECL,"$1,001 - $15,000",Hon. Alan S. Lowenthal,Representative,Sale,Sale (Partial)
2020-07-28,2020-08-08,self,OLED,"$1,001 - $15,000",Hon. Alan S. Lowenthal,Representative,Purchase,Purchase
2020-11-25,2020-12-26,joint,REGL,"$1,001 - $15,000",Hon. Hakeem S. Jeffries,Representative,Sale,Sale (Partial)
2021-04-12,2021-05-09,,TMO,"$15,001 - $50,000",Hon. Richard W. Allen,Representative,Sale,Sale (Partial)
2021-05-03,2021-05-09,,MO,"$50,001 - $100,000",Hon. Ed Case,Representative,Sale,Sale (Full)
2021-05-03,2021-05-09,,GE,"$1,001 - $15,000",Hon. Ed Case,Representative,Sale,Sale (Full)
2021-05-03,2021-05-09,,KMI,"$1,001 - $15,000",Hon. Ed Case,Representative,Sale,Sale (Full)
2021-05-03,2021-05-09,,MSFT,"$50,001 - $100,000",Hon. Ed Case,Representative,Purchase,Purchase
2021-04-16,2021-05-09,self,BOWX,"$1,001 - $15,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-05,2021-05-09,joint,CHWY,"$15,001 - $50,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-05,2021-05-09,joint,CHWY,"$15,001 - $50,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2021-04-19,2021-05-09,self,KO,"$1,001 - $15,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-16,2021-05-09,self,COIN,"$15,001 - $50,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-16,2021-05-09,self,COIN,"$15,001 - $50,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2021-04-01,2021-05-09,self,FDX,"$15,001 - $50,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2021-04-05,2021-05-09,self,FDX,"$15,001 - $50,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-09,2021-05-09,self,FDX,"$15,001 - $50,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2021-04-09,2021-05-09,self,GPRO,"$1,001 - $15,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-16,2021-05-09,self,GPRO,"$1,001 - $15,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-13,2021-05-09,self,JNJ,"$15,001 - $50,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-23,2021-05-09,self,JNJ,"$15,001 - $50,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2021-04-01,2021-05-09,joint,LMND,"$1,001 - $15,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2021-04-16,2021-05-09,self,MET,"$1,001 - $15,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2021-04-05,2021-05-09,self,MET,"$1,001 - $15,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2021-04-05,2021-05-09,self,MET,"$1,001 - $15,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-05,2021-05-09,self,NFLX,"$50,001 - $100,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-09,2021-05-09,self,NFLX,"$50,001 - $100,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2021-04-12,2021-05-09,self,NFLX,"$50,001 - $100,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-05,2021-05-09,joint,NFLX,"$50,001 - $100,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-05,2021-05-09,joint,NFLX,"$50,001 - $100,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2021-04-01,2021-05-09,self,NFLX,"$50,001 - $100,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2021-04-16,2021-05-09,self,NFLX,"$1,001 - $15,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2021-04-16,2021-05-09,self,NKE,"$1,001 - $15,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-19,2021-05-09,self,PTON,"$1,001 - $15,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-01,2021-05-09,self,PTON,"$15,001 - $50,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2021-04-09,2021-05-09,joint,SPOT,"$15,001 - $50,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-09,2021-05-09,joint,SPOT,"$15,001 - $50,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-13,2021-05-09,joint,SPOT,"$15,001 - $50,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2021-04-13,2021-05-09,joint,SPOT,"$1,001 - $15,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-26,2021-05-09,self,SBUX,"$1,001 - $15,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-12,2021-05-09,self,TGNA,"$1,001 - $15,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-16,2021-05-09,self,TGNA,"$1,001 - $15,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-19,2021-05-09,self,TSLA,"$50,001 - $100,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-22,2021-05-09,self,TSLA,"$50,001 - $100,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2021-04-01,2021-05-09,self,TSLA,"$50,001 - $100,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2021-04-01,2021-05-09,self,TSLA,"$50,001 - $100,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2021-04-19,2021-05-09,self,TSLA,"$1,001 - $15,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-22,2021-05-09,self,TSLA,"$1,001 - $15,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-05,2021-05-09,self,UA,"$1,001 - $15,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-16,2021-05-09,self,W,"$15,001 - $50,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-23,2021-05-09,self,W,"$1,001 - $15,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2021-04-23,2021-05-09,,YTRA,"$1,001 - $15,000",Hon. Marie Newman,Representative,Purchase,Purchase
2021-04-22,2021-05-09,self,ZM,"$1,001 - $15,000",Hon. Marie Newman,Representative,Sale,Sale (Full)
2019-12-31,2020-01-15,self,MSFT,"$1,001 - $15,000",Hon. Suzan K. DelBene,Representative,Purchase,Purchase
2019-12-19,2020-01-15,,AAWW,"$15,001 - $50,000",Hon. James French Hill,Representative,Purchase,Purchase
2020-02-24,2020-03-10,,ALXN,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Purchase,Purchase
2020-02-07,2020-03-10,,ALXN,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Sale,Sale (Partial)
2020-02-24,2020-03-10,,ALXN,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Sale,Sale (Partial)
2020-02-07,2020-03-10,,ADS,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Purchase,Purchase
2020-02-19,2020-03-10,,AMAT,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Sale,Sale (Partial)
2020-02-21,2020-03-10,,ATRC,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Sale,Sale (Partial)
2020-02-07,2020-03-10,,BIIB,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Purchase,Purchase
2020-02-07,2020-03-10,,BA,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Sale,Sale (Partial)
2020-02-07,2020-03-10,,CHRW,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Purchase,Purchase
2020-02-05,2020-03-10,,KMX,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Purchase,Purchase
2020-02-06,2020-03-10,,CTLT,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Sale,Sale (Partial)
2020-02-07,2020-03-10,,CTL,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Purchase,Purchase
2020-02-21,2020-03-10,,CHDN,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Sale,Sale (Partial)
2020-02-05,2020-03-10,,CSGP,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Sale,Sale (Partial)
2020-02-06,2020-03-10,,CYRX,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Purchase,Purchase
2020-02-07,2020-03-10,,DLTR,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Purchase,Purchase
2020-02-07,2020-03-10,,DD,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Purchase,Purchase
2020-02-07,2020-03-10,,DXC,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Sale,Sale (Full)
2020-02-07,2020-03-10,,FDX,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Purchase,Purchase
2020-02-07,2020-03-10,,F,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Sale,Sale (Full)
2020-02-07,2020-03-10,,GIS,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Purchase,Purchase
2020-02-07,2020-03-10,,GILD,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Purchase,Purchase
2020-02-21,2020-03-10,,GMED,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Sale,Sale (Partial)
2020-02-24,2020-03-10,,HMN,"$1,001 - $15,000",Hon. Gilbert Cisneros,Representative,Purchase,Purchase
